order_id,order_date,customer_id,customer_name,email,age,gender,city,state,country,product_id,product_category,product_name,price,quantity,discount_pct,discount_value,shipping_cost,cost_of_goods_sold,revenue,profit,payment_method,marketing_channel,campaign,utm_source,device,returning_customer,days_since_last_order,order_status,delivery_time_days,acquisition_cost,customer_lifetime_value,churn_risk_score,propensity_to_buy,coupon_code,refund_flag
O5683,2025-04-13 00:58:13,C1200,Daniel Ramos,daniel.ramos200@example.com,56,F,Recife,MG,Brazil,P2012,Fashion,Sneakers,379.74,3,0.0,0.0,0.0,763.28,1139.22,375.94,Credit Card,Affiliate,,affiliate,Mobile,False,,Delivered,3,25.09,126.52,0.67,0.1,,False
O5391,2025-04-13 03:14:05,C1497,Felipe Lima,felipe.lima497@example.com,42,F,São Paulo,CE,Brazil,P2013,Fashion,Backpack,373.0,2,0.0,0.0,12.5,537.12,758.5,196.38,PayPal,Paid Search,,google,Mobile,False,,Cancelled,4,23.57,389.2,0.37,0.96,,True
O5993,2025-04-13 21:54:22,C1352,Paula Ramos,paula.ramos352@example.com,58,M,Florianópolis,CE,Brazil,P2006,Home,Throw Pillow,20.98,2,0.0,0.0,12.5,18.88,54.46,10.58,Debit Card,Email,,email,Desktop,False,,Delivered,2,48.49,247.34,0.31,0.93,,False
O5051,2025-04-13 22:00:23,C1419,Carla Ramos,carla.ramos419@example.com,32,F,São Paulo,RS,Brazil,P2019,Beauty,Nail Polish,249.17,1,0.0,0.0,9.9,114.62,259.07,124.65,Pix,Email,,email,Desktop,False,,Delivered,2,7.1,337.62,0.6,0.16,,False
O5185,2025-04-14 01:43:59,C1190,Carla Lima,carla.lima190@example.com,62,F,Brasília,SC,Brazil,P2001,Electronics,Smartphone Case,18.94,1,0.0,0.0,5.0,11.17,23.94,2.77,PayPal,Social (Facebook),Holiday Promo,social,Mobile,True,12.0,Delivered,4,18.53,155.23,0.76,0.58,,False
O5402,2025-04-14 23:44:25,C1296,Carla Almeida,carla.almeida296@example.com,30,F,Brasília,CE,Brazil,P2012,Fashion,Sneakers,379.74,3,0.15,170.88,12.5,763.28,980.84,192.56,PayPal,Paid Search,Awareness,google,Mobile,False,,Delivered,3,10.71,363.91,0.39,0.21,CPN15,False
O5432,2025-04-15 00:28:49,C1457,Isabela Pereira,isabela.pereira457@example.com,18,F,Florianópolis,PR,Brazil,P2022,Sports,Dumbbell Set,212.64,1,0.0,0.0,9.9,127.58,222.54,75.16,Pix,Email,Summer Sale,email,Mobile,False,,Delivered,2,28.81,392.56,0.97,0.47,,False
O5472,2025-04-15 11:48:12,C1530,Gustavo Lima,gustavo.lima530@example.com,27,F,Belo Horizonte,PR,Brazil,P2006,Home,Throw Pillow,20.98,2,0.0,0.0,5.0,18.88,46.96,18.08,Pix,Social (Instagram),Abandoned Cart,social,Desktop,False,,Delivered,2,45.51,400.98,0.79,0.24,,False
O5209,2025-04-16 01:26:33,C1203,Daniel Costa,daniel.costa203@example.com,33,F,Rio de Janeiro,CE,Brazil,P2018,Beauty,Lipstick,415.53,2,0.0,0.0,25.0,482.01,856.06,324.05,Debit Card,Affiliate,,affiliate,Desktop,False,,Delivered,10,49.54,447.12,0.6,0.53,,False
O5094,2025-04-16 07:29:33,C1046,Sofia Barbosa,sofia.barbosa46@example.com,63,M,Belo Horizonte,DF,Brazil,P2002,Electronics,Portable Charger,281.78,3,0.0,0.0,12.5,515.66,857.84,317.18,PayPal,Social (Facebook),Holiday Promo,social,Mobile,False,,Delivered,5,17.88,401.63,0.32,0.77,,False
O5172,2025-04-16 19:04:57,C1080,Gustavo Rodrigues,gustavo.rodrigues80@example.com,22,F,Brasília,RS,Brazil,P2007,Home,LED Lamp,108.27,2,0.15,32.48,5.0,99.61,189.06,79.45,Debit Card,Paid Search,Abandoned Cart,google,Desktop,False,,Delivered,2,38.11,184.27,0.98,0.63,CPN15,False
O5820,2025-04-17 08:42:54,C1574,Carla Fernandes,carla.fernandes574@example.com,35,F,Porto Alegre,MG,Brazil,P2007,Home,LED Lamp,108.27,1,0.0,0.0,25.0,49.8,133.27,33.47,Boleto,Social (Facebook),,social,Mobile,False,,Delivered,4,35.78,90.19,0.84,0.43,,False
O5398,2025-04-17 16:29:50,C1151,Marina Silva,marina.silva151@example.com,25,F,Porto Alegre,RJ,Brazil,P2016,Beauty,Sunscreen,335.99,1,0.0,0.0,5.0,188.15,340.99,142.84,Boleto,Paid Search,,google,Desktop,True,68.0,Delivered,2,30.73,163.51,0.98,0.64,,False
O5920,2025-04-17 17:35:08,C1273,Isabela Barbosa,isabela.barbosa273@example.com,54,M,São Paulo,CE,Brazil,P2010,Fashion,T-Shirt,278.93,1,0.15,41.84,18.0,172.94,255.09,46.15,PayPal,Email,Summer Sale,email,Mobile,False,,Delivered,4,10.64,405.73,0.64,0.06,CPN15,False
O5969,2025-04-18 00:06:16,C1180,Ana Rodrigues,ana.rodrigues180@example.com,26,M,Brasília,CE,Brazil,P2012,Fashion,Sneakers,379.74,2,0.05,37.97,5.0,508.85,726.51,207.66,PayPal,Social (Facebook),Awareness,social,Desktop,False,,Delivered,4,32.96,262.34,0.54,0.02,CPN5,False
O5265,2025-04-18 03:32:20,C1580,Marina Gomes,marina.gomes580@example.com,20,M,Fortaleza,MG,Brazil,P2020,Sports,Yoga Mat,175.28,2,0.0,0.0,25.0,248.9,375.56,76.66,PayPal,Affiliate,,affiliate,Tablet,False,,Delivered,10,13.88,142.49,0.86,0.55,,False
O5248,2025-04-18 07:39:25,C1072,Laura Lima,laura.lima72@example.com,43,F,Florianópolis,SC,Brazil,P2011,Fashion,Jeans,50.3,1,0.0,0.0,0.0,36.72,50.3,13.58,Debit Card,Email,Summer Sale,email,Mobile,False,,Delivered,2,41.09,296.99,0.64,0.85,,False
O5534,2025-04-18 17:15:23,C1350,Lucas Souza,lucas.souza350@example.com,55,F,São Paulo,PE,Brazil,P2021,Sports,Running Shorts,304.91,1,0.15,45.74,25.0,201.24,284.17,32.93,Boleto,Organic Search,Flash Sale,organic,Mobile,False,,Delivered,10,31.98,213.96,0.65,0.02,CPN15,False
O5767,2025-04-19 17:43:40,C1446,Felipe Almeida,felipe.almeida446@example.com,58,F,Curitiba,SP,Brazil,P2002,Electronics,Portable Charger,281.78,2,0.0,0.0,5.0,343.77,568.56,214.79,Boleto,Social (Instagram),,social,Desktop,True,74.0,Delivered,3,7.46,363.06,0.07,0.94,,False
O5987,2025-04-19 18:32:56,C1384,Daniel Oliveira,daniel.oliveira384@example.com,52,F,Brasília,RS,Brazil,P2022,Sports,Dumbbell Set,212.64,1,0.0,0.0,5.0,127.58,217.64,80.06,PayPal,Email,,email,Tablet,True,180.0,Delivered,2,9.63,141.39,0.82,0.58,,False
O5029,2025-04-19 20:52:13,C1346,Julia Silva,julia.silva346@example.com,54,F,Recife,DF,Brazil,P2004,Electronics,Smartwatch,54.76,1,0.0,0.0,5.0,23.55,59.76,26.21,Pix,Organic Search,,organic,Desktop,True,130.0,Delivered,5,33.63,272.04,0.97,0.57,,False
O5341,2025-04-20 04:05:46,C1070,Felipe Lima,felipe.lima70@example.com,68,M,Belo Horizonte,SP,Brazil,P2011,Fashion,Jeans,50.3,2,0.05,5.03,9.9,73.44,105.47,12.23,Pix,Social (Instagram),,social,Desktop,False,,Delivered,10,45.46,378.2,0.18,0.06,CPN5,False
O5158,2025-04-20 12:56:26,C1513,Pedro Oliveira,pedro.oliveira513@example.com,26,M,Salvador,PE,Brazil,P2013,Fashion,Backpack,373.0,2,0.0,0.0,5.0,537.12,751.0,203.88,PayPal,Email,,email,Desktop,False,,Delivered,7,40.22,327.72,0.31,0.53,,False
O5161,2025-04-20 14:32:17,C1508,Julia Gomes,julia.gomes508@example.com,38,M,Curitiba,SP,Brazil,P2023,Sports,Water Bottle,123.05,2,0.0,0.0,0.0,155.04,246.1,91.06,PayPal,Email,Awareness,email,Desktop,True,373.0,Delivered,7,8.22,269.1,0.53,0.11,,False
O5376,2025-04-20 19:54:01,C1197,Rafael Pereira,rafael.pereira197@example.com,24,Non-binary,Florianópolis,PR,Brazil,P2018,Beauty,Lipstick,415.53,1,0.0,0.0,12.5,241.01,428.03,162.02,Debit Card,Email,Awareness,email,Mobile,True,141.0,Delivered,2,17.02,567.99,0.23,0.17,,False
O5128,2025-04-21 06:49:49,C1551,Sofia Santos,sofia.santos551@example.com,27,M,Brasília,DF,Brazil,P2001,Electronics,Smartphone Case,18.94,1,0.0,0.0,5.0,11.17,23.94,2.77,Boleto,Paid Search,Awareness,google,Desktop,True,33.0,Delivered,3,47.9,550.87,0.55,0.25,,False
O5273,2025-04-21 08:27:19,C1454,Rafael Costa,rafael.costa454@example.com,27,F,Belo Horizonte,BA,Brazil,P2006,Home,Throw Pillow,20.98,2,0.0,0.0,12.5,18.88,54.46,10.58,Debit Card,Social (Instagram),New Launch,social,Desktop,False,,Delivered,3,9.41,148.53,0.45,0.47,,False
O5261,2025-04-21 11:05:00,C1302,Eduardo Pereira,eduardo.pereira302@example.com,41,M,Fortaleza,SC,Brazil,P2018,Beauty,Lipstick,415.53,2,0.0,0.0,9.9,482.01,840.96,339.15,Credit Card,Social (Instagram),,social,Desktop,False,,Delivered,2,38.8,382.99,0.28,0.9,,False
O5877,2025-04-23 08:18:30,C1565,Beatriz Silva,beatriz.silva565@example.com,53,Non-binary,Recife,BA,Brazil,P2006,Home,Throw Pillow,20.98,2,0.0,0.0,9.9,18.88,51.86,13.18,PayPal,Social (Facebook),,social,Mobile,False,,Delivered,4,30.35,142.86,0.15,0.35,,False
O5876,2025-04-23 14:35:24,C1248,Lucas Carvalho,lucas.carvalho248@example.com,57,F,São Paulo,RJ,Brazil,P2023,Sports,Water Bottle,123.05,1,0.0,0.0,0.0,77.52,123.05,45.53,Pix,Organic Search,Awareness,organic,Mobile,False,,Delivered,3,44.36,308.85,1.0,0.2,,False
O5732,2025-04-23 22:10:54,C1335,Sofia Fernandes,sofia.fernandes335@example.com,52,F,Salvador,CE,Brazil,P2018,Beauty,Lipstick,415.53,1,0.0,0.0,5.0,241.01,420.53,169.52,PayPal,Organic Search,Summer Sale,organic,Mobile,False,,Delivered,3,38.93,306.5,0.92,0.92,,False
O5550,2025-04-24 12:40:49,C1024,Lucas Ramos,lucas.ramos24@example.com,23,F,Brasília,PR,Brazil,P2015,Beauty,Facial Cleanser,283.3,3,0.0,0.0,5.0,552.44,854.9,292.46,Pix,Affiliate,New Launch,affiliate,Desktop,True,29.0,Delivered,4,14.93,313.37,0.95,0.81,,False
O5279,2025-04-24 17:37:17,C1166,Daniel Oliveira,daniel.oliveira166@example.com,49,F,São Paulo,PE,Brazil,P2012,Fashion,Sneakers,379.74,1,0.0,0.0,5.0,254.43,384.74,120.31,Credit Card,Social (Facebook),Summer Sale,social,Mobile,True,284.0,Delivered,2,16.11,561.95,0.45,0.75,,False
O5658,2025-04-25 00:14:21,C1297,Julia Nascimento,julia.nascimento297@example.com,30,F,Recife,SP,Brazil,P2007,Home,LED Lamp,108.27,2,0.0,0.0,5.0,99.61,221.54,111.93,Debit Card,Organic Search,Summer Sale,organic,Desktop,False,,Delivered,10,14.32,227.09,0.87,0.9,,False
O5699,2025-04-25 05:29:45,C1432,Carla Lima,carla.lima432@example.com,19,M,Salvador,DF,Brazil,P2012,Fashion,Sneakers,379.74,3,0.0,0.0,0.0,763.28,1139.22,375.94,Debit Card,Social (Instagram),,social,Mobile,False,,Delivered,3,32.06,38.52,0.02,0.44,,False
O5633,2025-04-25 08:01:16,C1594,Daniel Santos,daniel.santos594@example.com,58,M,Rio de Janeiro,RS,Brazil,P2006,Home,Throw Pillow,20.98,1,0.0,0.0,12.5,9.44,33.48,-0.96,Debit Card,Email,,email,Tablet,False,,Delivered,5,7.08,211.98,0.73,0.53,,False
O5947,2025-04-25 12:20:48,C1544,Paula Lima,paula.lima544@example.com,45,F,Curitiba,PE,Brazil,P2009,Home,Kitchen Knife,214.64,1,0.0,0.0,18.0,137.37,232.64,59.27,Pix,Social (Instagram),New Launch,social,Mobile,False,,Delivered,2,10.54,320.72,0.28,0.51,,False
O5414,2025-04-26 01:49:15,C1049,Lucas Souza,lucas.souza49@example.com,20,M,Recife,RJ,Brazil,P2012,Fashion,Sneakers,379.74,1,0.0,0.0,5.0,254.43,384.74,120.31,Debit Card,Social (Instagram),Abandoned Cart,social,Mobile,False,,Delivered,4,49.52,470.77,0.67,0.07,,False
O5267,2025-04-26 06:49:41,C1399,Pedro Costa,pedro.costa399@example.com,52,F,São Paulo,CE,Brazil,P2009,Home,Kitchen Knife,214.64,1,0.0,0.0,9.9,137.37,224.54,67.37,Debit Card,Organic Search,New Launch,organic,Mobile,False,,Delivered,7,28.15,173.92,0.55,0.05,,False
O5519,2025-04-26 07:00:53,C1549,Isabela Gomes,isabela.gomes549@example.com,31,M,Porto Alegre,RS,Brazil,P2018,Beauty,Lipstick,415.53,1,0.0,0.0,0.0,241.01,415.53,174.52,Debit Card,Social (Facebook),,social,Desktop,False,,Delivered,7,21.95,475.95,0.11,0.96,,False
O5505,2025-04-26 07:15:57,C1316,Marina Barbosa,marina.barbosa316@example.com,45,M,Salvador,PR,Brazil,P2007,Home,LED Lamp,108.27,1,0.05,5.41,12.5,49.8,115.36,40.56,Debit Card,Social (Instagram),New Launch,social,Mobile,False,,Delivered,3,38.89,218.97,0.84,0.23,CPN5,False
O5837,2025-04-26 14:36:15,C1440,Sofia Barbosa,sofia.barbosa440@example.com,61,M,Rio de Janeiro,CE,Brazil,P2000,Electronics,Wireless Headphones,203.97,1,0.05,10.2,25.0,130.54,218.77,38.23,Pix,Organic Search,,organic,Mobile,False,,Delivered,7,14.91,22.11,0.0,0.47,CPN5,False
O5225,2025-04-26 15:54:24,C1014,Marina Fernandes,marina.fernandes14@example.com,22,M,Florianópolis,DF,Brazil,P2016,Beauty,Sunscreen,335.99,1,0.0,0.0,5.0,188.15,340.99,142.84,Credit Card,Social (Instagram),Awareness,social,Desktop,False,,Delivered,2,42.8,407.76,0.69,0.56,,False
O5745,2025-04-26 20:27:23,C1488,Thiago Silva,thiago.silva488@example.com,57,F,Fortaleza,MG,Brazil,P2006,Home,Throw Pillow,20.98,1,0.0,0.0,5.0,9.44,25.98,6.54,Pix,Social (Facebook),,social,Desktop,False,,Delivered,10,42.04,106.77,0.59,0.09,,False
O5771,2025-04-27 12:15:33,C1587,Bruno Almeida,bruno.almeida587@example.com,46,M,Rio de Janeiro,BA,Brazil,P2008,Home,Cotton Bedsheet,122.69,2,0.0,0.0,5.0,93.24,250.38,147.14,PayPal,Affiliate,,affiliate,Mobile,False,,Delivered,2,48.99,211.34,0.76,0.65,,False
O5885,2025-04-27 13:52:31,C1521,Sofia Fernandes,sofia.fernandes521@example.com,57,F,Salvador,PR,Brazil,P2024,Sports,Fitness Tracker,201.01,2,0.0,0.0,9.9,213.07,411.92,179.05,Credit Card,Paid Search,New Launch,google,Mobile,False,,Delivered,3,20.36,268.09,0.91,0.79,,False
O5224,2025-04-27 14:18:48,C1433,Eduardo Gomes,eduardo.gomes433@example.com,33,F,São Paulo,MG,Brazil,P2010,Fashion,T-Shirt,278.93,1,0.0,0.0,0.0,172.94,278.93,105.99,Boleto,Organic Search,Awareness,organic,Mobile,False,,Delivered,2,39.88,310.61,0.06,0.67,,False
O5326,2025-04-27 19:46:16,C1125,Isabela Souza,isabela.souza125@example.com,43,M,Brasília,SP,Brazil,P2000,Electronics,Wireless Headphones,203.97,1,0.0,0.0,12.5,130.54,216.47,60.93,Pix,Social (Facebook),Flash Sale,social,Desktop,False,,Delivered,7,24.75,63.8,0.02,0.81,,False
O5194,2025-04-29 01:51:34,C1484,Gustavo Almeida,gustavo.almeida484@example.com,36,F,Belo Horizonte,PR,Brazil,P2009,Home,Kitchen Knife,214.64,2,0.0,0.0,25.0,274.74,454.28,129.54,Boleto,Social (Instagram),,social,Mobile,False,,Pending,4,32.08,76.64,0.76,0.1,,False
O5216,2025-04-29 17:59:26,C1385,Mateus Souza,mateus.souza385@example.com,61,F,Porto Alegre,PE,Brazil,P2017,Beauty,Perfume,44.78,2,0.0,0.0,0.0,44.78,89.56,44.78,Pix,Paid Search,,google,Desktop,False,,Delivered,2,2.64,152.94,0.07,0.71,,False
O5275,2025-04-29 20:23:25,C1464,Julia Pereira,julia.pereira464@example.com,35,M,São Paulo,SP,Brazil,P2008,Home,Cotton Bedsheet,122.69,3,0.0,0.0,18.0,139.87,386.07,210.2,Boleto,Social (Instagram),Abandoned Cart,social,Mobile,True,125.0,Delivered,2,31.08,144.69,0.4,0.59,,False
O5230,2025-04-30 01:44:44,C1439,Sofia Pereira,sofia.pereira439@example.com,24,F,Porto Alegre,BA,Brazil,P2006,Home,Throw Pillow,20.98,2,0.0,0.0,18.0,18.88,59.96,5.08,Debit Card,Social (Instagram),,social,Mobile,False,,Delivered,3,48.6,294.18,0.75,0.38,,False
O5854,2025-04-30 10:33:54,C1579,Thiago Silva,thiago.silva579@example.com,39,M,Curitiba,PE,Brazil,P2009,Home,Kitchen Knife,214.64,1,0.05,10.73,5.0,137.37,208.91,61.54,Pix,Social (Instagram),Awareness,social,Desktop,False,,Delivered,4,31.99,26.88,0.32,0.32,CPN5,False
O5713,2025-04-30 22:57:30,C1376,Lucas Costa,lucas.costa376@example.com,55,F,Porto Alegre,MG,Brazil,P2018,Beauty,Lipstick,415.53,1,0.0,0.0,0.0,241.01,415.53,174.52,Credit Card,Social (Facebook),,social,Mobile,False,,Delivered,4,9.08,159.4,0.3,0.78,,False
O5650,2025-04-30 23:00:40,C1182,Isabela Pereira,isabela.pereira182@example.com,35,M,Florianópolis,RS,Brazil,P2008,Home,Cotton Bedsheet,122.69,1,0.0,0.0,25.0,46.62,147.69,51.07,Debit Card,Social (Instagram),,social,Desktop,False,,Delivered,7,5.22,426.92,0.38,0.57,,False
O5374,2025-05-01 08:32:56,C1542,Sofia Oliveira,sofia.oliveira542@example.com,64,F,Fortaleza,SP,Brazil,P2020,Sports,Yoga Mat,175.28,3,0.0,0.0,5.0,373.35,530.84,147.49,Debit Card,Organic Search,New Launch,organic,Desktop,True,55.0,Delivered,2,29.12,159.77,0.58,0.08,,False
O5206,2025-05-01 08:37:34,C1425,Thiago Almeida,thiago.almeida425@example.com,44,F,Salvador,RS,Brazil,P2022,Sports,Dumbbell Set,212.64,1,0.0,0.0,5.0,127.58,217.64,80.06,Pix,Email,,email,Desktop,True,10.0,Delivered,3,8.18,278.93,0.13,0.41,,False
O5605,2025-05-01 16:49:23,C1207,Bruno Ramos,bruno.ramos207@example.com,20,F,Recife,RJ,Brazil,P2003,Electronics,Bluetooth Speaker,120.28,1,0.0,0.0,9.9,76.98,130.18,33.4,Debit Card,Social (Instagram),,social,Desktop,False,,Pending,2,13.21,445.53,0.56,0.25,,False
O5923,2025-05-02 01:29:22,C1564,Beatriz Costa,beatriz.costa564@example.com,42,F,Belo Horizonte,DF,Brazil,P2018,Beauty,Lipstick,415.53,1,0.0,0.0,0.0,241.01,415.53,174.52,Boleto,Email,,email,Desktop,True,191.0,Delivered,7,45.29,411.5,0.57,0.54,,False
O5991,2025-05-02 17:51:47,C1167,Beatriz Oliveira,beatriz.oliveira167@example.com,68,F,Rio de Janeiro,BA,Brazil,P2001,Electronics,Smartphone Case,18.94,1,0.15,2.84,12.5,11.17,28.6,-7.57,PayPal,Paid Search,Holiday Promo,google,Desktop,False,,Delivered,5,21.24,184.92,0.93,0.12,CPN15,False
O5744,2025-05-03 02:46:37,C1590,Gustavo Nascimento,gustavo.nascimento590@example.com,19,F,Florianópolis,BA,Brazil,P2012,Fashion,Sneakers,379.74,2,0.05,37.97,12.5,508.85,734.01,200.16,PayPal,Social (Instagram),,social,Desktop,False,,Cancelled,4,30.97,217.53,0.18,0.94,CPN5,True
O5455,2025-05-04 00:45:52,C1432,Carla Lima,carla.lima432@example.com,19,M,Salvador,DF,Brazil,P2000,Electronics,Wireless Headphones,203.97,2,0.0,0.0,12.5,261.08,420.44,134.36,Debit Card,Email,Abandoned Cart,email,Mobile,False,,Delivered,5,32.06,135.31,0.28,0.05,,False
O5270,2025-05-04 08:11:04,C1507,Bruno Fernandes,bruno.fernandes507@example.com,43,M,Brasília,PE,Brazil,P2021,Sports,Running Shorts,304.91,3,0.0,0.0,9.9,603.72,924.63,301.11,Debit Card,Organic Search,,organic,Mobile,False,,Delivered,10,8.68,404.78,0.63,0.29,,False
O5755,2025-05-05 02:33:34,C1146,Carla Souza,carla.souza146@example.com,68,M,Salvador,BA,Brazil,P2002,Electronics,Portable Charger,281.78,1,0.0,0.0,9.9,171.89,291.68,99.99,Debit Card,Organic Search,,organic,Mobile,True,357.0,Delivered,5,37.07,411.38,0.43,0.11,,False
O5453,2025-05-05 06:50:11,C1405,Paula Ramos,paula.ramos405@example.com,58,M,Curitiba,PE,Brazil,P2018,Beauty,Lipstick,415.53,1,0.0,0.0,5.0,241.01,420.53,169.52,Boleto,Organic Search,Awareness,organic,Mobile,False,,Delivered,10,21.01,347.85,0.64,0.02,,False
O5685,2025-05-05 17:21:38,C1295,Beatriz Almeida,beatriz.almeida295@example.com,45,M,Florianópolis,RS,Brazil,P2014,Fashion,Sunglasses,251.75,1,0.05,12.59,5.0,108.25,244.16,125.91,Boleto,Paid Search,New Launch,google,Mobile,False,,Cancelled,3,21.2,156.76,0.9,0.86,CPN5,True
O5059,2025-05-05 18:42:30,C1125,Isabela Souza,isabela.souza125@example.com,43,M,Brasília,SP,Brazil,P2000,Electronics,Wireless Headphones,203.97,2,0.0,0.0,18.0,261.08,425.94,128.86,Credit Card,Direct,Summer Sale,direct,Mobile,False,,Delivered,4,24.75,265.59,0.06,0.29,,False
O5218,2025-05-06 06:42:15,C1072,Laura Lima,laura.lima72@example.com,43,F,Florianópolis,SC,Brazil,P2017,Beauty,Perfume,44.78,1,0.05,2.24,18.0,22.39,60.54,2.15,Debit Card,Social (Instagram),Abandoned Cart,social,Desktop,False,,Delivered,4,41.09,246.42,0.96,0.68,CPN5,False
O5445,2025-05-06 07:47:42,C1480,Gustavo Ramos,gustavo.ramos480@example.com,49,F,Fortaleza,SC,Brazil,P2009,Home,Kitchen Knife,214.64,3,0.0,0.0,9.9,412.11,653.82,221.91,Boleto,Direct,Awareness,direct,Desktop,False,,Cancelled,7,27.08,210.79,0.22,0.37,,True
O5220,2025-05-06 08:04:24,C1446,Felipe Almeida,felipe.almeida446@example.com,58,F,Curitiba,SP,Brazil,P2024,Sports,Fitness Tracker,201.01,1,0.0,0.0,9.9,106.54,210.91,84.57,Credit Card,Social (Instagram),Abandoned Cart,social,Mobile,False,,Delivered,3,7.46,161.41,0.26,0.03,,False
O5644,2025-05-06 15:09:12,C1521,Sofia Fernandes,sofia.fernandes521@example.com,57,F,Salvador,PR,Brazil,P2014,Fashion,Sunglasses,251.75,1,0.0,0.0,5.0,108.25,256.75,138.5,Boleto,Paid Search,Summer Sale,google,Mobile,True,255.0,Delivered,2,20.36,137.51,0.54,0.44,,False
O5028,2025-05-06 16:29:20,C1159,Carla Costa,carla.costa159@example.com,68,M,Curitiba,DF,Brazil,P2021,Sports,Running Shorts,304.91,1,0.05,15.25,9.9,201.24,299.56,78.52,Pix,Social (Facebook),New Launch,social,Desktop,False,,Cancelled,5,11.87,412.57,0.51,0.74,CPN5,True
O5655,2025-05-06 20:23:57,C1371,Laura Lima,laura.lima371@example.com,38,F,Fortaleza,PR,Brazil,P2020,Sports,Yoga Mat,175.28,1,0.0,0.0,12.5,124.45,187.78,38.33,Credit Card,Social (Facebook),Summer Sale,social,Desktop,True,326.0,Delivered,7,10.01,430.3,0.15,0.86,,False
O5480,2025-05-06 20:40:15,C1374,Felipe Santos,felipe.santos374@example.com,41,M,Rio de Janeiro,MG,Brazil,P2011,Fashion,Jeans,50.3,3,0.2,30.18,0.0,110.16,120.72,10.56,Pix,Organic Search,Abandoned Cart,organic,Mobile,False,,Delivered,5,41.6,40.7,0.57,0.85,CPN20,False
O5305,2025-05-07 02:16:52,C1055,Beatriz Souza,beatriz.souza55@example.com,39,M,Salvador,SP,Brazil,P2009,Home,Kitchen Knife,214.64,2,0.0,0.0,9.9,274.74,439.18,144.64,Pix,Social (Instagram),Holiday Promo,social,Mobile,False,,Delivered,5,41.48,292.79,0.44,0.07,,False
O5739,2025-05-07 09:06:36,C1357,Laura Carvalho,laura.carvalho357@example.com,49,F,Fortaleza,SP,Brazil,P2005,Home,Ceramic Mug,396.7,1,0.2,79.34,25.0,257.86,342.36,34.5,Boleto,Email,,email,Desktop,False,,Cancelled,4,28.11,125.14,0.07,0.72,CPN20,True
O5295,2025-05-07 21:11:17,C1225,Lucas Carvalho,lucas.carvalho225@example.com,68,M,Florianópolis,SC,Brazil,P2018,Beauty,Lipstick,415.53,2,0.0,0.0,12.5,482.01,843.56,336.55,Credit Card,Direct,Summer Sale,direct,Desktop,False,,Delivered,4,12.97,251.56,0.09,0.77,,False
O5803,2025-05-08 01:49:44,C1277,Beatriz Lima,beatriz.lima277@example.com,62,F,Rio de Janeiro,SC,Brazil,P2014,Fashion,Sunglasses,251.75,1,0.0,0.0,0.0,108.25,251.75,143.5,Debit Card,Email,,email,Desktop,True,248.0,Delivered,2,9.79,86.14,0.33,0.54,,False
O5383,2025-05-08 02:44:55,C1190,Carla Lima,carla.lima190@example.com,62,F,Brasília,SC,Brazil,P2011,Fashion,Jeans,50.3,2,0.0,0.0,5.0,73.44,105.6,22.16,PayPal,Paid Search,Holiday Promo,google,Mobile,False,,Delivered,2,18.53,426.14,0.74,0.21,,False
O5205,2025-05-08 12:05:38,C1137,Lucas Gomes,lucas.gomes137@example.com,22,F,Rio de Janeiro,PE,Brazil,P2014,Fashion,Sunglasses,251.75,2,0.05,25.18,18.0,216.5,496.32,243.82,Boleto,Social (Facebook),Awareness,social,Desktop,True,112.0,Delivered,3,14.22,382.96,0.62,0.51,CPN5,False
O5663,2025-05-09 16:21:24,C1031,Julia Ramos,julia.ramos31@example.com,65,M,Brasília,BA,Brazil,P2012,Fashion,Sneakers,379.74,1,0.0,0.0,12.5,254.43,392.24,112.81,Debit Card,Organic Search,Holiday Promo,organic,Desktop,False,,Delivered,3,43.2,346.16,0.65,0.04,,False
O5266,2025-05-10 08:14:10,C1248,Lucas Carvalho,lucas.carvalho248@example.com,57,F,São Paulo,RJ,Brazil,P2021,Sports,Running Shorts,304.91,2,0.0,0.0,5.0,402.48,614.82,202.34,Boleto,Affiliate,,affiliate,Mobile,False,,Delivered,3,44.36,413.33,0.91,0.12,,False
O5208,2025-05-10 22:05:54,C1516,Gustavo Oliveira,gustavo.oliveira516@example.com,18,M,Belo Horizonte,DF,Brazil,P2000,Electronics,Wireless Headphones,203.97,1,0.0,0.0,25.0,130.54,228.97,48.43,Credit Card,Social (Instagram),New Launch,social,Mobile,False,,Delivered,4,39.54,143.32,0.8,0.63,,False
O5079,2025-05-11 04:26:10,C1045,Carla Rodrigues,carla.rodrigues45@example.com,21,F,São Paulo,SP,Brazil,P2013,Fashion,Backpack,373.0,2,0.0,0.0,9.9,537.12,755.9,198.98,Pix,Paid Search,,google,Desktop,False,,Delivered,2,24.56,376.3,0.24,0.6,,False
O5413,2025-05-11 14:00:48,C1519,Carla Silva,carla.silva519@example.com,34,M,Porto Alegre,PE,Brazil,P2019,Beauty,Nail Polish,249.17,3,0.0,0.0,9.9,343.85,757.41,393.76,Boleto,Email,Summer Sale,email,Desktop,False,,Delivered,4,44.13,158.34,0.16,0.54,,False
O5438,2025-05-12 19:44:04,C1407,Gustavo Carvalho,gustavo.carvalho407@example.com,19,F,Belo Horizonte,MG,Brazil,P2018,Beauty,Lipstick,415.53,3,0.1,124.66,0.0,723.02,1121.93,398.91,Boleto,Social (Instagram),,social,Desktop,True,47.0,Delivered,4,10.11,167.28,0.72,0.73,CPN10,False
